"id_loja","nm_fantasia","nm_nome_loja","fl_produtos_especiais","nm_inscricao_estadual","tx_website","quantidade_skus","op_type","dt_process_stage","partition_ano_mes"
954,Vitascience Foods,Vitascience Foods,"1","9082893820",,40,I,2023-11-27 00:01:03.000,"197001"
607,PRESERVATIVOS RILEX,PRESERVATIVOS RILEX,"1","645346649110",www.userilex.com.br,35,I,2023-11-27 00:01:03.000,"197001"
755,Unicpharma,Unic,"1","286002435116",unicpharma.com.br,1700,I,2023-11-27 00:01:03.000,"197001"
1434,SB BOX,SB BOX SAUDE,"0","0042424110034",WWW.SBBOX.COM.BR,200,I,2023-11-27 00:01:03.000,"197001"
1449,KIRIA HAIR,KIRIA HAIR PROFESSIONAL,"0","86884666",https://www.kiriahair.com.br,100,I,2023-11-27 00:01:03.000,"197001"
273,Legeé Óleos Essenciais,Legeé Óleos Essenciais,"1","746.013.281.113",https://www.legee.com.br,35,I,2023-11-27 00:01:03.000,"197001"
333,Equilíbrio do Corpo,Equilíbrio do Corpo,"0","0812309400109",https://equilibriodocorpo.com.br,2,I,2023-11-27 00:01:03.000,"197001"
123,Minone Store,Minone Store,"0","398.168.200.116",www.minonejoias.com.br,100,I,2023-11-27 00:01:03.000,"197001"
198,Shop da Natti,Shop da Natti,"0","416137937115",,30,I,2023-11-27 00:01:03.000,"197001"
269,Tio Ge Store,Tio Ge Store,"0","9096437240",https://www.tiogestore.com.br,223,I,2023-11-27 00:01:03.000,"197001"
655,ELISANI IPOLITO ESTETICA FACIAL E CORPORAL,ESLISANIESTETICA,"0","9096443053",,500,I,2023-11-27 00:01:03.000,"197001"
902,TikTok Baby,TikTok Baby,"0","260.258.229.118",www.tiktokbaby.com.br,405,I,2023-11-27 00:01:03.000,"197001"
981,ALISAH,Clube Alisah,"1","120.952.684.118",clubealisah.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1089,Shape Nutrition,Shape Nutrition,"1","12745184",https://shapenutrition.com.br,100,I,2023-11-27 00:01:03.000,"197001"
456,Menina Flor Acessórios,Menina Flor Acessórios,"0","260604771",meninafllor.com.br,300,I,2023-11-27 00:01:03.000,"197001"
842,Jornada de Autocura,Jornada de Autocura,"1","0860564428",www.jornadadeautocura.com.br,30,I,2023-11-27 00:01:03.000,"197001"
445,UNIC DROGARIA,SK DROGARIA & DRUGSTORE LTDA,"0","286408316116",,500,I,2023-11-27 00:01:03.000,"197001"
1187,MultiNutri Suplementos,MultiNutri,"0","284033324",www.multinutri.com.br,30,I,2023-11-27 00:01:03.000,"197001"
420,Daniel Suplementos,Daniel Suplementos,"0","401.263.268.111",www.danielsuplementos.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
175,TREINACON NEGOCIOS EMPRESARIAIS,WebAnalisys,"0","0000",https://webanalisys.com.br,30,I,2023-11-27 00:01:03.000,"197001"
190,BECORE,BECORE BEM-ESTAR,"0","714153050119",www.becore.com.br,100,I,2023-11-27 00:01:03.000,"197001"
332,Breeze_Nature,Breeze_Nature,"0","0037741370014",,300,I,2023-11-27 00:01:03.000,"197001"
912,SALUTE TELEATENDIMENTO LTDA,Pharmapele,"1","031444024",https://www.pharmapele.com.br,55,I,2023-11-27 00:01:03.000,"197001"
1410,DIVASKIN COSMETICOS,DivaSkin,"0","46359680076",www.divaskin.com.br,100,I,2023-11-27 00:01:03.000,"197001"
448,Tend Tudo Saúde,Tend Tudo,"0","10.816.4446",https://tendtudofarma.com.br,2000,I,2023-11-27 00:01:03.000,"197001"
472,Mulheres e Segredos,Mulheres e Segredos,"0","513119274118",mulheresesegredos.com.br,200,I,2023-11-27 00:01:03.000,"197001"
830,Licato Suplementos,Licato Suplementos,"0","51202250981",http://www.licatosuplementos.com/AFFINITY,500,I,2023-11-27 00:01:03.000,"197001"
929,PROMED STORE,PROMED STORE,"0","12.640.790",https://www.promedstore.com.br,163,I,2023-11-27 00:01:03.000,"197001"
1000,OCA CLUBE SAUDAVEL,OCA CLUBE SAUDAVEL,"1","122.335.292.117",https://www.ocaemporio.com.br,300,I,2023-11-27 00:01:03.000,"197001"
1271,Genebrasil,Genebrasil,"0","00000",genebrasil.com.br,8,I,2023-11-27 00:01:03.000,"197001"
1030,Vivamus Nutri,Vivamus Nutri,"0","258271485",www.vivamusmais.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
1129,Maroun,Maroun,"0","170.171.988.110",https://www.maroun.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1382,nantie,nantie,"1","0000",www.nantie.com.br,4,I,2023-11-27 00:01:03.000,"197001"
278,Suplementos Pinhais,Suplementos Pinhais,"0","9088757537",https://www.suplementospinhais.com.br,3000,I,2023-11-27 00:01:03.000,"197001"
948,integralmed,integralmed comercio e produtos ltda,"0","86638452",,1,I,2023-11-27 00:01:03.000,"197001"
1045,Andrei Salvioni e-commerce,AS Caps,"1","43638280012",www.andreisalvioni.com,2,I,2023-11-27 00:01:03.000,"197001"
43,ILHA DO PÉ,ILHA DO PÉ,"0","118010870115",WWW.ilhadope.com.br,100,I,2023-11-27 00:01:03.000,"197001"
45,Farmatex do Brasil,Farmatex,"0","9068178611",www.farmatex.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
69,Atenbox,HAZZRA,"0","454872570110",,30,I,2023-11-27 00:01:03.000,"197001"
403,Beleza Ruiva,Beleza Ruiva,"1","454.584.858.111",www.belezaruiva.com.br,50,I,2023-11-27 00:01:03.000,"197001"
750,OSTHEON,OSTHEON,"0","0963289721",,50,I,2023-11-27 00:01:03.000,"197001"
263,METALAB FARMA,Metalab Farmacêutica,"0","004.010.8820050",,13,I,2023-11-27 00:01:03.000,"197001"
946,Mondim eCommerce,Cirúrgica Mondim,"0","657499366115",www.mondim.com.br,30,I,2023-11-27 00:01:03.000,"197001"
959,Body Grows Supplements,Body Grows Supplements,"0","325.045.038.116",,20,I,2023-11-27 00:01:03.000,"197001"
698,Unix Cosméticos,Unix Cosméticos,"0","9097535202",unixcosmeticos.com.br,120,I,2023-11-27 00:01:03.000,"197001"
985,Farma & Saúde,Farma & Saúde,"0","0963360353",,3000,I,2023-11-27 00:01:03.000,"197001"
388,Solara Shop,Solara Shop,"0","0032748230019",,150,I,2023-11-27 00:01:03.000,"197001"
1280,Aquinoecomm,Aquinoecomm,"1","145543955110",,5,I,2023-11-27 00:01:03.000,"197001"
920,CUIDANDO VOCÊ,CUIDANDO VOCÊ,"0","5699",www.cuidandovoce.com.br,20,I,2023-11-27 00:01:03.000,"197001"
1056,New enjoy cosmetics,New enjoy cosmetics,"0","254.323.680.113",https://www.newenjoycosmetics.com.br,3,I,2023-11-27 00:01:03.000,"197001"
573,CANAL DICAS DA KEL,R.A VENDASONLINE,"0","438636183116",,4,I,2023-11-27 00:01:03.000,"197001"
638,Lacanti Cosméticos e Higiene Pessoal,Tô Bonita Cósmeticos,"0","0028909460059",https://www.tobonita.com.br,200,I,2023-11-27 00:01:03.000,"197001"
847,GUT-GUARD,GUT-GUARD,"1","9100557123",https://www.gutguard.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1032,Bem Me Care Med,BemMeCareMed,"0","120.627.152.115",www.bemmecaremed.com.br,30,I,2023-11-27 00:01:03.000,"197001"
1058,Marcela Gomes,Lima skincare E Utilidades,"0","136852090113",,100,I,2023-11-27 00:01:03.000,"197001"
974,MADETE BELEZA,Madetè Beleza,"0","10.839.7238",https://madetebeleza.com.br,1500,I,2023-11-27 00:01:03.000,"197001"
336,DROGARIA TOTAL UNID BARBOSA,DROGARIA BARBOSA,"0","165547616000103",WWW.DROGARIABARBOSA.COM.BR,3000,I,2023-11-27 00:01:03.000,"197001"
526,Nidra Nutrition,Nidra Nutrition,"0","136.739.196.112",,7,I,2023-11-27 00:01:03.000,"197001"
612,Renata Tieme Cosméticos,Renata Tieme Cosméticos,"0","438.334.753.118",www.renatatieme.com.br,250,I,2023-11-27 00:01:03.000,"197001"
125,NUTRIPLENO,NUTRIPLENO,"1","149804512117",,100,I,2023-11-27 00:01:03.000,"197001"
41,Kombucha Empório Natural,Pede Saudável,"0","258900717",www.pedesaudavel.com.br,100,I,2023-11-27 00:01:03.000,"197001"
461,Hasper Cosméticos,Hasper Cosméticos,"0","261040294",,30,I,2023-11-27 00:01:03.000,"197001"
722,VITAGEL BRASIL,VITAGEL BRASIL,"0","083860673",www.vitagel-brasil.com,4,I,2023-11-27 00:01:03.000,"197001"
1084,PRAINHA DO VALLE,gpv ecommerce,"0","109642236",,100,I,2023-11-27 00:01:03.000,"197001"
1319,Viva La Vida Natural,Viva La Vida Natural,"0","9089260644",,1500,I,2023-11-27 00:01:03.000,"197001"
685,Felicità,Felicità Alimentos Especiais,"0","129.838.731.117",,100,I,2023-11-27 00:01:03.000,"197001"
1293,SHOPPING DE VARIEDADES,SHOPPING DE VARIEDADES,"0","325898188",,3987,I,2023-11-27 00:01:03.000,"197001"
127,D & B COMERCIO DE COSMETICOS,Net Cosméticos,"0","148702130117",,100,I,2023-11-27 00:01:03.000,"197001"
344,Camaleoa Perfumaria,Camaleoa Cosméticos e Perfumaria,"0","112.587.730.113",camaleoaperfumaria.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
497,Gforce JL Artigos Hospitalares,Gforcejl artigos hosp,"0","061426300",,4,I,2023-11-27 00:01:03.000,"197001"
146,Noodrops,noodrops,"0","9096767622",www.noodrops.com.br,30,I,2023-11-27 00:01:03.000,"197001"
217,Teimosia Store,Teimosia Store,"0","004172593.0021",,30,I,2023-11-27 00:01:03.000,"197001"
906,ORLANDO STORE,ORLANDO STORE,"0","27349170068",https://www.magazineluiza.com.br/lojista/orlandostore,30,I,2023-11-27 00:01:03.000,"197001"
1025,Cutemax Industrial,Cutemax,"0","136.828.116.110",,150,I,2023-11-27 00:01:03.000,"197001"
1182,Bebeza Cosméticos,Bebeza Cosméticos,"0","47.849.597000107",,113,I,2023-11-27 00:01:03.000,"197001"
988,Ateni,Ateni,"0","126346173116",www.ateni.com.br,665,I,2023-11-27 00:01:03.000,"197001"
666,Sublyme,Sublyme,"0","126.819.480.114",www.sublyme.com.br,2,I,2023-11-27 00:01:03.000,"197001"
1283,Shopvioleta,Shopvioleta,"0","130.383.247.110",,60,I,2023-11-27 00:01:03.000,"197001"
602,DROGAGIGIO,GRUPO KABOD,"0","140.164.742.116",DROGAGIGIO.COM.BR,1400,I,2023-11-27 00:01:03.000,"197001"
782,Live Aloe,Live Aloe,"1","104371625",www.livealoe.com.br,50,I,2023-11-27 00:01:03.000,"197001"
39,UNIC DISTRIBUIDORA,Unic Saúde Shop,"0","120.342.431.117",,1000,I,2023-11-27 00:01:03.000,"197001"
62,Mercadão Store,Mercadão Store,"0","108783405",,100,I,2023-11-27 00:01:03.000,"197001"
46,LEARNE SAUDE,Learne Saúde,"1","260815985",https://loja.learne.com.br/produtos,100,I,2023-11-27 00:01:03.000,"197001"
656,MELHOOR VITAN,MELHOR VITAN SUPLEMENTOS,"1","138864430116",,12,I,2023-11-27 00:01:03.000,"197001"
743,Embelleze,Embelleze,"1","77.305.432",,264,I,2023-11-27 00:01:03.000,"197001"
866,Recover Farma,Recover Farma,"1","387.331.381.110",www.recoverfarma.com.br,500,I,2023-11-27 00:01:03.000,"197001"
571,FARMES PRAIA DA COSTA LTDA,Farmes - Praia da Costa,"1","084012501",,2000,I,2023-11-27 00:01:03.000,"197001"
758,Fertilitea,Fertilitea,"0","129268554119",www.fertilitea.com.br,2,I,2023-11-27 00:01:03.000,"197001"
249,Biomax Suplementos,Biomax Suplementos,"0","244.752.028.119",,100,I,2023-11-27 00:01:03.000,"197001"
297,BBK Store,BBK Store,"0","9092325030",,24,I,2023-11-27 00:01:03.000,"197001"
1001,Polo Royal Store,Narapa Comercial LTDA,"0","9099588818",www.poloroyalstore.com.br,12,I,2023-11-27 00:01:03.000,"197001"
507,Levita Vitaminas Ltda,Levita Vitaminas,"0","190402985113",,100,I,2023-11-27 00:01:03.000,"197001"
384,Xarmie,Xarmie Cosmeticos,"1","122.382.583.110",xarmie.com.br,12,I,2023-11-27 00:01:03.000,"197001"
945,DC SHOES,DC shoes,"0","42740390033",,10,I,2023-11-27 00:01:03.000,"197001"
339,DROGARIA WM OLIVEIRA,DMW,"1","799.333.670.112",,10,I,2023-11-27 00:01:03.000,"197001"
723,Loja Congar,Loja Congar,"0","714.186.446.119",congar.com.br,311,I,2023-11-27 00:01:03.000,"197001"
650,Ultrafit Suplementos,Ultrafit Suplementos,"0","9077688215",www.ultrafitsuplementos.com.br,999999,I,2023-11-27 00:01:03.000,"197001"
342,Essência10,Essência10,"0","147.897.294.110",,100,I,2023-11-27 00:01:03.000,"197001"
762,The Fountainhead Labs LTDA,CreatorsLab,"1","12.405.278",,4,I,2023-11-27 00:01:03.000,"197001"
393,REIGUGA STORE,REIGUGA STORE,"0","432059946112",,500,I,2023-11-27 00:01:03.000,"197001"
736,Yasmin Lingerei,Yasmin Lingerie,"0","862618623",www.yasminlingerie.com.br,30,I,2023-11-27 00:01:03.000,"197001"
1020,FARMAFISIO,FARMAFISIO DROGARIA & FISIOTERAPIA,"0","067498361",,50,I,2023-11-27 00:01:03.000,"197001"
1268,Nutria Suplementos,Nutria Suplementos,"0","9062770853",www.nutriasuplementos.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1393,Eco Care Biocosméticos,Eco Care,"0","353424536115",https://ecocarebio.com.br,135,I,2023-11-27 00:01:03.000,"197001"
1335,Feccomerce,Feccomerce Ltda,"0","37273930083",www.feccomerceltda.com.br,130,I,2023-11-27 00:01:03.000,"197001"
1367,HP BOUTIQUE,HP ONLINE,"0","0963486446",,2000,I,2023-11-27 00:01:03.000,"197001"
1378,Fina Sintonia,Fina Sintonia,"0","748411442118",,311,I,2023-11-27 00:01:03.000,"197001"
1077,Pura Saúde,PuraSaúde,"0","797627213119",www.purasaude.com.br,50,I,2023-11-27 00:01:03.000,"197001"
921,Naturis do Brasil,Naturis do Brasil,"0","0000",,50,I,2023-11-27 00:01:03.000,"197001"
1169,FULL SUPLEMENTOS,FULL SUPLEMENTOS,"0","0044008710060",,1000,I,2023-11-27 00:01:03.000,"197001"
811,Rolfstore,FM Nutri,"0","083788700",,5,I,2023-11-27 00:01:03.000,"197001"
271,GJL DISTRIBUIDORA,GJL DISTRIBUIDORA DE PRODUTOS NATURAIS,"0","062767114.0073",,20,I,2023-11-27 00:01:03.000,"197001"
218,Ivinxstore,Ivinxstore,"0","12409745",,30,I,2023-11-27 00:01:03.000,"197001"
242,Bevinutri,Bevinutri Suplementos Nutricionais,"0","438612016110",,30,I,2023-11-27 00:01:03.000,"197001"
537,Jubellos Cosmeticos,Jubellos Cosméticos,"0","141922214115",,100,I,2023-11-27 00:01:03.000,"197001"
796,StartMed Distribuidora,StartMed,"0","633.986.657.115",,50,I,2023-11-27 00:01:03.000,"197001"
132,INOVA,INOVA VEGAN ORGANIC,"1","442.558.564.119",https://www.inovaveganorganic.com.br,30,I,2023-11-27 00:01:03.000,"197001"
1416,LAVILABOR,Lavilabor,"0","506006539115",,2,I,2023-11-27 00:01:03.000,"197001"
605,Daiana Silva Intimates e Mais,Daiana Silva Intimates e Mais,"0","004.368.006.00.9",,40,I,2023-11-27 00:01:03.000,"197001"
828,Organics Life Produtos Naturais,Organics Life Produtos Naturais,"1","282.182.173.110",www.organicslife.com.br,40,I,2023-11-27 00:01:03.000,"197001"
897,JM COMESTICO & CIA,JHENNIFER DE OLIVEIRA MENDONCA,"0","48625236000140",,5,I,2023-11-27 00:01:03.000,"197001"
900,venceslau farma,Venceslau Farma,"0","563003517113",https://www.venceslaufarma.com.br,100,I,2023-11-27 00:01:03.000,"197001"
979,Global Farma,Global Farma,"1","116209322110",,1,I,2023-11-27 00:01:03.000,"197001"
563,J.R Leão,J.R Leão,"0","9032863180",,1500,I,2023-11-27 00:01:03.000,"197001"
761,Equipa Academia,Equipa Academia,"0","142008552111",equipaacademia.com.br,300,I,2023-11-27 00:01:03.000,"197001"
1002,XTRATUS ENDURANCE,XTRATUS ENDURANCE,"1","0963827979",www.xtratus.com.br,7,I,2023-11-27 00:01:03.000,"197001"
922,BMD Store,Loja BMD,"0","0033533950042",www.lojabmd.com.br,400,I,2023-11-27 00:01:03.000,"197001"
1342,Gigantus,Gigantus,"1","1280060562",www.gigantus.com.br,20,I,2023-11-27 00:01:03.000,"197001"
469,Naked Nuts,Naked Nuts,"1","141.636.132.110",https://www.nakednuts.com.br,28,I,2023-11-27 00:01:03.000,"197001"
1087,AcquaRara,AcquaRara Cosméticos Ltda,"0","0041443340065",www.acquarara.com.br,15,I,2023-11-27 00:01:03.000,"197001"
61,ACESS REHAB,Acess Rehab,"0","10.694.4169",acessrehab.com.br,100,I,2023-11-27 00:01:03.000,"197001"
458,Pharmapenha,PharmaPenha,"0","112.357.814.116",https://pharmapenha.com.br,207,I,2023-11-27 00:01:03.000,"197001"
783,SANTOS DIGITAL,Farmy Nature,"0","50.520.037000119",,500,I,2023-11-27 00:01:03.000,"197001"
212,Migga Miga Cosméticos,Migga Miga Cosméticos,"0","353439747113",,30,I,2023-11-27 00:01:03.000,"197001"
1421,BRUNA ALVES SANTIAGO,+ Saúde,"0","000000",,300,I,2023-11-27 00:01:03.000,"197001"
1406,Porcelana Cosméticos,Porcelana Cosméticos,"0","125.815.728.118",https://www.porcelanacosmeticos.com,50,I,2023-11-27 00:01:03.000,"197001"
1361,Finamore,Finamore,"1","082157189",,3,I,2023-11-27 00:01:03.000,"197001"
680,Shoppstore,Shoppstore,"0","255011857",www.shoppstore.com.br,20,I,2023-11-27 00:01:03.000,"197001"
1014,Burbee,Burbee,"0","4270036434",www.useburbee.com,2,I,2023-11-27 00:01:03.000,"197001"
280,L&M Cápsulas,L&M Cápsulas,"0","0031446670007",,200,I,2023-11-27 00:01:03.000,"197001"
1194,DAMBIANCE,DAMBIANCE,"1","278271218114",www.dambiance.com.br,260,I,2023-11-27 00:01:03.000,"197001"
1216,Epimed Comércio de Produtos Médicos e Ortopédicos,Saudemaisss,"0","561104469114",,500,I,2023-11-27 00:01:03.000,"197001"
426,PAPELARIA LUPPA,LUPPA,"0","165309540",,60,I,2023-11-27 00:01:03.000,"197001"
314,Drugstore Popular,Cambiaghi Store,"0","795775970117",,900,I,2023-11-27 00:01:03.000,"197001"
265,MEDICINAL,MEDICINAL CURITIBA,"0","9031502036",,20,I,2023-11-27 00:01:03.000,"197001"
838,LOJA VITA SAÚDE,PROTEC COMERCIO DE PRODUTOS PARA SAÚDE,"0","9084696231",,50,I,2023-11-27 00:01:03.000,"197001"
1414,"4well","4well","1","387248378115",www.4well.com.br,50,I,2023-11-27 00:01:03.000,"197001"
984,Aoph,Aoph Santos,"0","132.139.593.118",,2000,I,2023-11-27 00:01:03.000,"197001"
1036,Myc Nutrition,Myc Nutrition Suplements Ltda,"0","376.035.786.110",https://www.mycnutrition.com.br,8,I,2023-11-27 00:01:03.000,"197001"
1231,Notreino,Notreino,"0","194173225117",https://www.notreino.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
1242,Master Descartáveis,Master Descartáveis,"0","001.104.37179",www.masterdescartaveis.com.br,122,I,2023-11-27 00:01:03.000,"197001"
363,BLOGI,BLOGI COSMÉTICOS,"0","284403229",www.blogi.com.br,1100,I,2023-11-27 00:01:03.000,"197001"
775,EXTEC MEDICAL,ATACADONET,"1","9084947170",www.exmedi.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1466,BONAYOU,LOTLESS,"0","144.862.151.115",lotless.com.br,30,I,2023-11-27 00:01:03.000,"197001"
1024,Tia Sônia,Tia Sônia Alimentos Saudáveis,"0","206.748.880.112",https://www.emporiotiasonia.com.br,80,I,2023-11-27 00:01:03.000,"197001"
511,Holi Organic,Holi Organic,"0","90922542995",https://holiorganic.com.br,6,I,2023-11-27 00:01:03.000,"197001"
145,EVVAS Beauty,EVVAS Beauty,"0","417.693.610.112",www.evvasbeauty.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
305,Natural Green Store,Natural Green Store,"1","127.745.141.110",www.naturalgreenstore.com.br,70,I,2023-11-27 00:01:03.000,"197001"
604,Versa Gene,Versa Gene DNA,"0","0000",www.versagene.com.br,3,I,2023-11-27 00:01:03.000,"197001"
714,Drogaria Reis,Drogaria Reis,"0","105216925",,200,I,2023-11-27 00:01:03.000,"197001"
687,Frésia Cosméticos,Frésia Cosméticos,"1","123114591111",www.fresiacosmeticos.com.br,30,I,2023-11-27 00:01:03.000,"197001"
713,Essencial Organics,Essencial Organics,"1","11406165",www.essencialorganics.com,150,I,2023-11-27 00:01:03.000,"197001"
216,Drogaria Elo,Drogaria Elo Ltda,"0","206.656.266.119",,1000,I,2023-11-27 00:01:03.000,"197001"
1412,Casa Prisma,Casa Prisma,"0","083.851.542",,85,I,2023-11-27 00:01:03.000,"197001"
701,Quasar Cosméticos,Quasar Cosméticos,"0","000000000000",www.lojaquasar.com.br,50,I,2023-11-27 00:01:03.000,"197001"
1008,SLN SIQUEIRA DROGARIA,SLN SIQUEIRA DROGARIA,"0","122707775110",,200,I,2023-11-27 00:01:03.000,"197001"
1105,Four Vita,Four Vita,"0","43343015000189",www.fourhealth.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1232,HF Pharma,HF Pharma,"1","799487056112",www.hfpharma.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1233,ENMA DERMOCOSMÉTICOS,GRUPO ENMA,"0","181500932112",,3,I,2023-11-27 00:01:03.000,"197001"
739,fem distribuidora,fem distribuidora,"0","633.727.536.113",,4500,I,2023-11-27 00:01:03.000,"197001"
1217,La Thérapie,La Thérapie Fitocosméticos,"1","00000",www.latherapie.com.br,21,I,2023-11-27 00:01:03.000,"197001"
1465,Jhow Hair,Grupo Jhow Hair,"0","492.419.187.115",,24,I,2023-11-27 00:01:03.000,"197001"
196,BR4 360 COMERCIO DIGITAL LTDA,BR4360,"0","133444530119",,30,I,2023-11-27 00:01:03.000,"197001"
243,MylStore Ribeirão,Luanda Ferreira Garcia,"0","797606173110",,1000,I,2023-11-27 00:01:03.000,"197001"
323,Imperium Nutrition,Imperium Nutrition e Suplementos,"1","284295427",www.imperiumnutrition.com.br,60,I,2023-11-27 00:01:03.000,"197001"
95,Alta Suplementos,Alta Suplementos,"0","0000",,30,I,2023-11-27 00:01:03.000,"197001"
144,MedicalLage,MedicalLage,"0","454.229.269.110",https://medicallage.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
213,ALECA LOW CARB,ALECA,"1","0000794.0151",www.aleca.com.br,30,I,2023-11-27 00:01:03.000,"197001"
692,Oguz Brasil,Aurea Produtos Naturais,"0","5483794",,50,I,2023-11-27 00:01:03.000,"197001"
875,Luz na Vela,Luz na Vela,"0","120687164110",www.luznavela.com.br,3,I,2023-11-27 00:01:03.000,"197001"
1332,Drogarias Cumani,Drogarias Cumani,"0","86638142",www.drogariascumani.com.br,3200,I,2023-11-27 00:01:03.000,"197001"
1388,N Beauty,N Beauty,"0","11361692",,10,I,2023-11-27 00:01:03.000,"197001"
597,MAEX BRASIL,MARDONIO CARGO,"0","797028880110",,5,I,2023-11-27 00:01:03.000,"197001"
776,Brands Pharma Brasil,Brands Pharma,"0","200146815",,3,I,2023-11-27 00:01:03.000,"197001"
1338,DECA NUTRITION,DECA NUTRITION DO BRASIL LTDA,"0","12872976",WWW.DECANUTRITION.COM.BR,10,I,2023-11-27 00:01:03.000,"197001"
640,MEDLIFE BRASIL EPIS E DESCARTAVEIS,MEDLIFE BRASIL,"0","258944510",,50,I,2023-11-27 00:01:03.000,"197001"
1170,EuroartShop,euroartshop,"0","353.230.290.110",www.euroartshop.com.br,8,I,2023-11-27 00:01:03.000,"197001"
860,Alex Imports MT,Alex Imports MT,"0","137339194",https://www.aleximportsmt.com.br,22000,I,2023-11-27 00:01:03.000,"197001"
108,Brilho Magico Moda Infantil,Brilho Magico Moda Infantil,"0","144.295.007.110",www.brilhomagico.com.br,30,I,2023-11-27 00:01:03.000,"197001"
233,Natureflor,Natureflor,"0","003924324.0048",www.natureflor.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
282,Crys Leme Suplementos,Crys Leme Suplementos,"0","343.023.120.116",www.cryslemesuplementos.com.br,3,I,2023-11-27 00:01:03.000,"197001"
963,Miss Frandy,Miss Frandy,"0","675563391114",https://www.missfrandy.com.br,181,I,2023-11-27 00:01:03.000,"197001"
189,Hospfarma,Hospfarma,"0","0811061600160",,1000,I,2023-11-27 00:01:03.000,"197001"
1403,Promobeauty Outlet,Promobeauty,"0","121.700.299.112",,50,I,2023-11-27 00:01:03.000,"197001"
319,Saudável & Cia Distribuidora,Saudável & Cia Distribuidora,"0","0120028045",,2500,I,2023-11-27 00:01:03.000,"197001"
163,STORE TIME,STORE TIME,"0","0037660860003",,30,I,2023-11-27 00:01:03.000,"197001"
345,Drogaria Mais Saude Itaqua,Mais Saude,"0","379217928113",,10000,I,2023-11-27 00:01:03.000,"197001"
564,Presença Real,Presença Real,"1","535.844.821.116",https://www.presencareal.com.br,25,I,2023-11-27 00:01:03.000,"197001"
702,Rodopharma,Rodopharma,"0","209.474.958.112",,50,I,2023-11-27 00:01:03.000,"197001"
1142,farmacia martinuzzo,farmacia martinuzzo,"0","083635327",,1,I,2023-11-27 00:01:03.000,"197001"
1067,Hevea Special Foods,Hevea Special Foods,"0","99999.13017",https://www.heveafoods.com.br/home,25,I,2023-11-27 00:01:03.000,"197001"
1278,Mais Perfumaria,Mais Perfumaria,"0","116.588.350.113",,5000,I,2023-11-27 00:01:03.000,"197001"
590,AHMA MAGIC STORE ON-LINE,Ahma Magic Store on-line,"0","260.310.620.115",,20,I,2023-11-27 00:01:03.000,"197001"
502,Atacadão Saudável,Atacadão Saudável,"0","26.180.4359",https://www.lojaatacadaosaudavel.com.br,400,I,2023-11-27 00:01:03.000,"197001"
1021,Pharma Mundi,Drogaria Pharma Mundi,"0","121235806116",pharmamundi.com.br,40,I,2023-11-27 00:01:03.000,"197001"
1176,ListaMed,ListaMed,"0","134.703.992.113",https://listamed.com.br,10,I,2023-11-27 00:01:03.000,"197001"
87,Vitadd Produtos Naturais,Vitadd Produtos Naturais,"0","136002900110",https://www.vitadd.com.br,100,I,2023-11-27 00:01:03.000,"197001"
98,BARI NUTRI,BARI NUTRI MERCADO NATURAL,"0","39429630075",www.barinutri.com,100,I,2023-11-27 00:01:03.000,"197001"
925,Avanci Brasil,Avanci Brasil,"0","260.299.565.113",www.avancibrasil.com.br,300,I,2023-11-27 00:01:03.000,"197001"
977,Fraldas do Sul,Fraldas do Sul - Fraldas Ecológicas,"0","258340339",www.fraldasdosul.com.br,5,I,2023-11-27 00:01:03.000,"197001"
995,Lojaplacebar,Gil Tec Store,"0","454649737114",,20,I,2023-11-27 00:01:03.000,"197001"
1006,OCHRE COSMÉTICOS,OCHRE COSMÉTICOS,"1","0480035571",http://ochre.com.br/catalogo,10,I,2023-11-27 00:01:03.000,"197001"
779,ECO SPA COSMETICOS,Eco Spa Cosméticos,"1","79.737.330",http://loja.ecospa.com.br,35,I,2023-11-27 00:01:03.000,"197001"
468,Vellistory,Vellistory Artigos de Decoração LTDA,"1","12.526.075",www.vellistory.com,20,I,2023-11-27 00:01:03.000,"197001"
774,ComprarCyto,ComprarCyto,"1","50446911000115",https://wa.me/5511950647639,10,I,2023-11-27 00:01:03.000,"197001"
745,Tuttitui Baby Store,Tuttitui Baby Store,"0","00000",www.tuttituibabystore.com.br,50,I,2023-11-27 00:01:03.000,"197001"
969,P &¨F COSMETICOS,P & F DISTRIBUIDORA DE COSMETICOS,"0","0019294410030",,100,I,2023-11-27 00:01:03.000,"197001"
1131,vaganciclovir,valcyte,"0","121953382110",,1,I,2023-11-27 00:01:03.000,"197001"
